season,date,round,home_team,away_team,home_matches_before,away_matches_before,home_avg_goals_for,home_avg_goals_against,away_avg_goals_for,away_avg_goals_against,home_win_rate,away_win_rate,home_home_win_rate,away_away_win_rate,home_recent_points_5,away_recent_points_5,home_days_since_match,away_days_since_match,result,home_has_previous_match,away_has_previous_match,home_days_since_match_capped,away_days_since_match_capped
2019-20,2019-11-26,Group stage,Real Madrid,Paris SG,112,68,2.4285714285714284,0.9553571428571429,2.235294117647059,1.0588235294117647,0.6875,0.5882352941176471,0.7719298245614035,0.5294117647058824,7,12,20,20,D,1,1,20,20
2019-20,2019-11-26,Group stage,Red Star,Bayern Munich,10,104,0.8,3.0,2.375,1.0192307692307692,0.2,0.6634615384615384,0.4,0.5384615384615384,3,12,20,20,A,1,1,20,20
2019-20,2019-11-26,Group stage,Tottenham,Olympiacos,41,42,1.853658536585366,1.4146341463414633,1.2857142857142858,1.7857142857142858,0.4634146341463415,0.38095238095238093,0.5714285714285714,0.23809523809523808,7,1,20,20,H,1,1,20,20
2019-20,2019-11-27,Group stage,Barcelona,Dortmund,106,65,2.169811320754717,0.8773584905660378,1.7384615384615385,1.3384615384615384,0.6415094339622641,0.4461538461538462,0.8113207547169812,0.34375,8,7,22,22,H,1,1,22,22
2019-20,2019-11-27,Group stage,Genk,RB Salzburg,10,4,0.6,2.8,3.0,2.5,0.0,0.25,0.0,0.0,2,4,22,22,A,1,1,22,22
2019-20,2019-11-27,Group stage,Lille,Ajax,16,46,0.8125,1.8125,1.4130434782608696,1.4782608695652173,0.125,0.34782608695652173,0.0,0.30434782608695654,1,7,22,22,A,1,1,22,22
2019-20,2019-11-27,Group stage,Liverpool,Napoli,36,38,2.2222222222222223,1.2222222222222223,1.605263157894737,1.394736842105263,0.5277777777777778,0.4473684210526316,0.7058823529411765,0.2631578947368421,12,8,22,22,D,1,1,22,22
2019-20,2019-11-27,Group stage,RB Leipzig,Benfica,10,68,1.6,1.5,1.0735294117647058,1.4852941176470589,0.5,0.3382352941176471,0.4,0.20588235294117646,9,6,22,22,D,1,1,22,22
2019-20,2019-11-27,Group stage,Slavia Prague,Inter,4,28,0.5,1.25,1.4285714285714286,1.5357142857142858,0.0,0.39285714285714285,0.0,0.2857142857142857,2,5,22,22,A,1,1,22,22
2019-20,2019-11-27,Group stage,Valencia,Chelsea,38,69,1.5789473684210527,1.131578947368421,1.9710144927536233,1.0144927536231885,0.39473684210526316,0.5072463768115942,0.5263157894736842,0.4,10,7,22,22,D,1,1,22,22
2019-20,2019-11-27,Group stage,Zenit,Lyon,40,40,1.2,1.325,1.3,1.35,0.375,0.3,0.45,0.3,4,7,22,22,H,1,1,22,22
2019-20,2019-12-10,Group stage,Ajax,Valencia,47,39,1.425531914893617,1.446808510638298,1.5897435897435896,1.1538461538461537,0.3617021276595745,0.38461538461538464,0.391304347826087,0.2631578947368421,10,8,13,13,A,1,1,13,13
2019-20,2019-12-10,Group stage,Benfica,Zenit,69,41,1.0869565217391304,1.4927536231884058,1.2195121951219512,1.2926829268292683,0.3333333333333333,0.3902439024390244,0.47058823529411764,0.3,4,7,13,13,H,1,1,13,13
2019-20,2019-12-10,Group stage,Chelsea,Lille,70,17,1.9714285714285715,1.0285714285714285,0.7647058823529411,1.8235294117647058,0.5,0.11764705882352941,0.6176470588235294,0.25,8,1,13,13,H,1,1,13,13
2019-20,2019-12-10,Group stage,Dortmund,Slavia Prague,66,5,1.7272727272727273,1.3636363636363635,0.6,1.6,0.4393939393939394,0.0,0.5454545454545454,0.0,7,2,13,13,H,1,1,13,13
2019-20,2019-12-10,Group stage,Inter,Barcelona,29,107,1.4827586206896552,1.5172413793103448,2.177570093457944,0.8785046728971962,0.41379310344827586,0.6448598130841121,0.5,0.4716981132075472,7,11,13,13,A,1,1,13,13
2019-20,2019-12-10,Group stage,Lyon,RB Leipzig,41,11,1.2682926829268293,1.3658536585365855,1.6363636363636365,1.5454545454545454,0.2926829268292683,0.45454545454545453,0.3,0.6,7,10,13,13,D,1,1,13,13
2019-20,2019-12-10,Group stage,Napoli,Genk,39,11,1.5897435897435896,1.3846153846153846,0.6363636363636364,2.909090909090909,0.4358974358974359,0.0,0.631578947368421,0.0,9,1,13,13,H,1,1,13,13
2019-20,2019-12-10,Group stage,RB Salzburg,Liverpool,5,37,3.2,2.2,2.189189189189189,1.2162162162162162,0.4,0.5135135135135135,0.5,0.3684210526315789,7,10,13,13,A,1,1,13,13
2019-20,2019-12-11,Group stage,Atlético Madrid,Loko Moscow,67,11,1.4179104477611941,0.746268656716418,0.7272727272727273,1.9090909090909092,0.5373134328358209,0.18181818181818182,0.75,0.2,7,3,15,15,H,1,1,15,15
2019-20,2019-12-11,Group stage,Bayern Munich,Tottenham,105,42,2.4095238095238094,1.0095238095238095,1.9047619047619047,1.4285714285714286,0.6666666666666666,0.47619047619047616,0.7884615384615384,0.35,15,10,15,15,H,1,1,15,15
2019-20,2019-12-11,Group stage,Club Brugge,Real Madrid,17,113,0.6470588235294118,1.6470588235294117,2.424778761061947,0.9646017699115044,0.058823529411764705,0.6814159292035398,0.0,0.6,3,8,15,15,A,1,1,15,15
2019-20,2019-12-11,Group stage,Dinamo Zagreb,Manchester City,29,73,0.5517241379310345,2.5517241379310347,1.9589041095890412,1.3287671232876712,0.06896551724137931,0.4794520547945205,0.14285714285714285,0.4166666666666667,5,11,15,15,A,1,1,15,15
2019-20,2019-12-11,Group stage,Leverkusen,Juventus,43,75,1.302325581395349,1.5348837209302326,1.5066666666666666,0.9066666666666666,0.3488372093023256,0.52,0.5238095238095238,0.4444444444444444,6,13,15,15,A,1,1,15,15
2019-20,2019-12-11,Group stage,Olympiacos,Red Star,43,11,1.302325581395349,1.8372093023255813,0.7272727272727273,3.272727272727273,0.37209302325581395,0.18181818181818182,0.5238095238095238,0.0,1,3,15,15,H,1,1,15,15
2019-20,2019-12-11,Group stage,Paris SG,Galatasaray,69,41,2.2318840579710146,1.0724637681159421,0.9512195121951219,1.8780487804878048,0.5797101449275363,0.21951219512195122,0.6470588235294118,0.15,13,2,15,15,H,1,1,15,15
2019-20,2019-12-11,Group stage,Shakhtar D.,Atalanta,63,5,1.507936507936508,1.6349206349206349,1.0,2.4,0.36507936507936506,0.2,0.41935483870967744,0.0,6,4,15,15,A,1,1,15,15
2019-20,2020-02-18,Round of 16,Atlético Madrid,Liverpool,68,38,1.4264705882352942,0.7352941176470589,2.1842105263157894,1.1842105263157894,0.5441176470588235,0.5263157894736842,0.7575757575757576,0.4,9,13,69,70,H,1,1,69,70
2019-20,2020-02-18,Round of 16,Dortmund,Paris SG,67,70,1.7313432835820894,1.3582089552238805,2.2714285714285714,1.0571428571428572,0.44776119402985076,0.5857142857142857,0.5588235294117647,0.5142857142857142,9,13,70,69,H,1,1,70,69
2019-20,2020-02-19,Round of 16,Atalanta,Valencia,6,40,1.3333333333333333,2.0,1.575,1.125,0.3333333333333333,0.4,0.3333333333333333,0.3,7,8,70,71,H,1,1,70,71
2019-20,2020-02-19,Round of 16,Tottenham,RB Leipzig,43,12,1.8837209302325582,1.4651162790697674,1.6666666666666667,1.5833333333333333,0.46511627906976744,0.4166666666666667,0.5909090909090909,0.5,9,8,70,71,A,1,1,70,71
2019-20,2020-02-25,Round of 16,Chelsea,Bayern Munich,71,106,1.971830985915493,1.028169014084507,2.4150943396226414,1.009433962264151,0.5070422535211268,0.6698113207547169,0.6285714285714286,0.5471698113207547,11,15,77,76,A,1,1,77,76
2019-20,2020-02-25,Round of 16,Napoli,Barcelona,40,108,1.65,1.35,2.175925925925926,0.8796296296296297,0.45,0.6481481481481481,0.65,0.48148148148148145,9,13,77,77,D,1,1,77,77
2019-20,2020-02-26,Round of 16,Lyon,Juventus,42,76,1.2857142857142858,1.380952380952381,1.513157894736842,0.8947368421052632,0.2857142857142857,0.5263157894736842,0.2857142857142857,0.4594594594594595,7,15,78,77,H,1,1,78,77
2019-20,2020-02-26,Round of 16,Real Madrid,Manchester City,114,74,2.4298245614035086,0.9649122807017544,1.9864864864864864,1.3243243243243243,0.6842105263157895,0.4864864864864865,0.7586206896551724,0.43243243243243246,11,11,77,77,A,1,1,77,77
2019-20,2020-03-10,Round of 16,RB Leipzig,Tottenham,13,44,1.6153846153846154,1.4615384615384615,1.8409090909090908,1.4545454545454546,0.46153846153846156,0.45454545454545453,0.3333333333333333,0.3333333333333333,11,9,20,20,H,1,1,20,20
2019-20,2020-03-10,Round of 16,Valencia,Atalanta,41,7,1.5609756097560976,1.1951219512195121,1.7142857142857142,1.8571428571428572,0.3902439024390244,0.42857142857142855,0.5,0.3333333333333333,8,10,20,20,A,1,1,20,20
2019-20,2020-03-11,Round of 16,Liverpool,Atlético Madrid,39,69,2.128205128205128,1.1794871794871795,1.4202898550724639,0.7246376811594203,0.5128205128205128,0.5507246376811594,0.6666666666666666,0.34285714285714286,10,9,22,22,A,1,1,22,22
2019-20,2020-03-11,Round of 16,Paris SG,Dortmund,71,68,2.2535211267605635,1.0704225352112675,1.7352941176470589,1.3529411764705883,0.5774647887323944,0.45588235294117646,0.6571428571428571,0.3333333333333333,10,9,22,22,H,1,1,22,22
2019-20,2020-08-07,Round of 16,Juventus,Lyon,77,43,1.4935064935064934,0.8961038961038961,1.2790697674418605,1.3488372093023255,0.5194805194805194,0.3023255813953488,0.5897435897435898,0.2857142857142857,12,7,163,163,H,1,1,163,163
2019-20,2020-08-07,Round of 16,Manchester City,Real Madrid,75,115,1.9866666666666666,1.32,2.417391304347826,0.9739130434782609,0.49333333333333335,0.6782608695652174,0.5405405405405406,0.6071428571428571,11,10,163,163,H,1,1,163,163
2019-20,2020-08-08,Round of 16,Barcelona,Napoli,109,41,2.165137614678899,0.8807339449541285,1.6341463414634145,1.3414634146341464,0.6422018348623854,0.43902439024390244,0.8148148148148148,0.25,11,9,165,165,H,1,1,165,165
2019-20,2020-08-08,Round of 16,Bayern Munich,Chelsea,107,72,2.4205607476635516,1.0,1.9444444444444444,1.0555555555555556,0.6728971962616822,0.5,0.7924528301886793,0.3888888888888889,15,8,165,165,H,1,1,165,165
2019-20,2020-08-12,Quarter-finals,Atalanta,Paris SG,8,72,2.0,2.0,2.25,1.0555555555555556,0.5,0.5833333333333334,0.5,0.5,13,10,155,154,A,1,1,155,154
2019-20,2020-08-13,Quarter-finals,RB Leipzig,Atlético Madrid,14,70,1.7142857142857142,1.3571428571428572,1.4428571428571428,0.7428571428571429,0.5,0.5571428571428572,0.42857142857142855,0.3611111111111111,11,9,156,155,H,1,1,156,155
2019-20,2020-08-14,Quarter-finals,Barcelona,Bayern Munich,110,108,2.172727272727273,0.8818181818181818,2.435185185185185,1.0,0.6454545454545455,0.6759259259259259,0.8181818181818182,0.5555555555555556,11,15,6,6,A,1,1,6,6
2019-20,2020-08-15,Quarter-finals,Manchester City,Lyon,76,44,1.986842105263158,1.3157894736842106,1.2727272727272727,1.3636363636363635,0.5,0.29545454545454547,0.5526315789473685,0.2727272727272727,11,7,8,8,A,1,1,8,8
2019-20,2020-08-18,Semi-finals,RB Leipzig,Paris SG,15,73,1.7333333333333334,1.3333333333333333,2.2465753424657535,1.0547945205479452,0.5333333333333333,0.589041095890411,0.5,0.5135135135135135,11,10,5,6,A,1,1,5,6
2019-20,2020-08-19,Semi-finals,Lyon,Bayern Munich,45,109,1.3111111111111111,1.3555555555555556,2.4862385321100917,1.0091743119266054,0.3111111111111111,0.6788990825688074,0.3181818181818182,0.5636363636363636,7,15,4,5,A,1,1,4,5
2019-20,2020-08-23,Final,Paris SG,Bayern Munich,74,110,2.2567567567567566,1.0405405405405406,2.4909090909090907,1.0,0.5945945945945946,0.6818181818181818,0.6666666666666666,0.5714285714285714,12,15,5,4,A,1,1,5,4
2020-21,2020-10-20,Group stage,Barcelona,Ferencváros,111,0,2.171171171171171,0.9459459459459459,0.0,0.0,0.6396396396396397,0.0,0.8035714285714286,0.0,10,0,67,-1,H,1,0,67,0
2020-21,2020-10-20,Group stage,Chelsea,Sevilla,73,24,1.9315068493150684,1.095890410958904,1.3333333333333333,1.3333333333333333,0.4931506849315068,0.375,0.6111111111111112,0.16666666666666666,5,6,73,923,D,1,1,73,365
2020-21,2020-10-20,Group stage,Dynamo Kyiv,Juventus,20,78,1.15,1.15,1.5,0.8974358974358975,0.25,0.5256410256410257,0.3,0.4473684210526316,5,12,1414,74,A,1,1,365,74
2020-21,2020-10-20,Group stage,Lazio,Dortmund,0,69,0.0,0.0,1.710144927536232,1.3623188405797102,0.0,0.4492753623188406,0.0,0.3235294117647059,0,9,-1,223,H,0,1,0,223
2020-21,2020-10-20,Group stage,Paris SG,Manchester Utd,75,61,2.2266666666666666,1.04,1.4426229508196722,0.9180327868852459,0.5866666666666667,0.5081967213114754,0.6486486486486487,0.45161290322580644,9,3,58,553,A,1,1,58,365
2020-21,2020-10-20,Group stage,RB Leipzig,Başakşehir,16,0,1.625,1.4375,0.0,0.0,0.5,0.0,0.4444444444444444,0.0,10,0,63,-1,H,1,0,63,0
2020-21,2020-10-20,Group stage,Rennes,Krasnodar,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,-1,D,0,0,0,0
2020-21,2020-10-20,Group stage,Zenit,Club Brugge,42,18,1.1904761904761905,1.3333333333333333,0.6666666666666666,1.7222222222222223,0.38095238095238093,0.05555555555555555,0.47619047619047616,0.1111111111111111,6,2,315,314,A,1,1,315,314
2020-21,2020-10-21,Group stage,Ajax,Liverpool,48,40,1.3958333333333333,1.4375,2.125,1.225,0.3541666666666667,0.5,0.375,0.38095238095238093,7,7,316,224,A,1,1,316,224
2020-21,2020-10-21,Group stage,Bayern Munich,Atlético Madrid,111,71,2.4774774774774775,0.990990990990991,1.4366197183098592,0.7605633802816901,0.6846846846846847,0.5492957746478874,0.7962962962962963,0.35135135135135137,15,9,59,69,H,1,1,59,69
2020-21,2020-10-21,Group stage,Inter,Gladbach,30,12,1.4666666666666666,1.5333333333333334,1.0833333333333333,2.0,0.4,0.16666666666666666,0.4666666666666667,0.16666666666666666,6,5,316,1415,D,1,1,316,365
2020-21,2020-10-21,Group stage,Manchester City,Porto,77,62,1.974025974025974,1.3376623376623376,1.6129032258064515,1.2258064516129032,0.4935064935064935,0.46774193548387094,0.5384615384615384,0.3225806451612903,10,6,67,553,H,1,1,67,365
2020-21,2020-10-21,Group stage,Midtjylland,Atalanta,0,9,0.0,0.0,1.8888888888888888,2.0,0.0,0.4444444444444444,0.0,0.5,0,12,-1,70,A,0,1,0,70
2020-21,2020-10-21,Group stage,Olympiacos,Marseille,44,24,1.2954545454545454,1.7954545454545454,1.125,1.2083333333333333,0.38636363636363635,0.3333333333333333,0.5454545454545454,0.3333333333333333,3,0,315,2506,H,1,1,315,365
2020-21,2020-10-21,Group stage,RB Salzburg,Loko Moscow,6,12,2.6666666666666665,2.1666666666666665,0.6666666666666666,1.9166666666666667,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,4,0,316,315,D,1,1,316,315
2020-21,2020-10-21,Group stage,Real Madrid,Shakhtar D.,116,64,2.4051724137931036,0.9827586206896551,1.484375,1.65625,0.6724137931034483,0.359375,0.7457627118644068,0.3125,7,6,75,315,A,1,1,75,315
2020-21,2020-10-27,Group stage,Atalanta,Ajax,10,49,2.1,1.8,1.3673469387755102,1.4285714285714286,0.5,0.3469387755102041,0.4,0.3333333333333333,12,4,6,6,D,1,1,6,6
2020-21,2020-10-27,Group stage,Atlético Madrid,RB Salzburg,72,7,1.4166666666666667,0.8055555555555556,2.5714285714285716,2.142857142857143,0.5416666666666666,0.2857142857142857,0.7647058823529411,0.3333333333333333,9,5,6,6,H,1,1,6,6
2020-21,2020-10-27,Group stage,Gladbach,Real Madrid,13,117,1.1538461538461537,2.0,2.4017094017094016,1.0,0.15384615384615385,0.6666666666666666,0.16666666666666666,0.5964912280701754,6,4,6,6,D,1,1,6,6
2020-21,2020-10-27,Group stage,Liverpool,Midtjylland,41,1,2.097560975609756,1.1951219512195121,0.0,4.0,0.5121951219512195,0.0,0.631578947368421,0.0,7,0,6,6,H,1,1,6,6
2020-21,2020-10-27,Group stage,Loko Moscow,Bayern Munich,13,112,0.7692307692307693,1.9230769230769231,2.4910714285714284,0.9821428571428571,0.15384615384615385,0.6875,0.16666666666666666,0.5789473684210527,1,15,6,6,A,1,1,6,6
2020-21,2020-10-27,Group stage,Marseille,Manchester City,25,78,1.08,1.2,1.9871794871794872,1.3333333333333333,0.32,0.5,0.3333333333333333,0.4473684210526316,0,12,6,6,A,1,1,6,6
2020-21,2020-10-27,Group stage,Porto,Olympiacos,63,45,1.6031746031746033,1.253968253968254,1.288888888888889,1.7555555555555555,0.4603174603174603,0.4,0.6129032258064516,0.22727272727272727,3,6,6,6,H,1,1,6,6
2020-21,2020-10-27,Group stage,Shakhtar D.,Inter,65,31,1.5076923076923077,1.6615384615384616,1.4838709677419355,1.5483870967741935,0.36923076923076925,0.3870967741935484,0.40625,0.3333333333333333,6,7,6,6,D,1,1,6,6
2020-21,2020-10-28,Group stage,Başakşehir,Paris SG,1,76,0.0,2.0,2.210526315789474,1.0526315789473684,0.0,0.5789473684210527,0.0,0.5263157894736842,0,9,8,8,A,1,1,8,8
2020-21,2020-10-28,Group stage,Club Brugge,Lazio,19,1,0.7368421052631579,1.6842105263157894,3.0,1.0,0.10526315789473684,1.0,0.0,0.0,4,3,8,8,D,1,1,8,8
2020-21,2020-10-28,Group stage,Dortmund,Zenit,70,43,1.7,1.3857142857142857,1.186046511627907,1.3488372093023255,0.44285714285714284,0.37209302325581395,0.5714285714285714,0.2857142857142857,6,3,8,8,H,1,1,8,8
2020-21,2020-10-28,Group stage,Ferencváros,Dynamo Kyiv,1,21,1.0,5.0,1.0952380952380953,1.1904761904761905,0.0,0.23809523809523808,0.0,0.2,0,4,8,8,D,1,1,8,8
2020-21,2020-10-28,Group stage,Juventus,Barcelona,79,112,1.5063291139240507,0.8860759493670886,2.1964285714285716,0.9464285714285714,0.5316455696202531,0.6428571428571429,0.6,0.4727272727272727,12,10,8,8,A,1,1,8,8
2020-21,2020-10-28,Group stage,Krasnodar,Chelsea,1,74,1.0,1.0,1.9054054054054055,1.0810810810810811,0.0,0.4864864864864865,0.0,0.3783783783783784,1,5,8,8,A,1,1,8,8
2020-21,2020-10-28,Group stage,Manchester Utd,RB Leipzig,62,17,1.4516129032258065,0.9193548387096774,1.6470588235294117,1.3529411764705883,0.5161290322580645,0.5294117647058824,0.5666666666666667,0.5714285714285714,6,12,8,8,H,1,1,8,8
2020-21,2020-10-28,Group stage,Sevilla,Rennes,25,1,1.28,1.28,1.0,1.0,0.36,0.0,0.5833333333333334,0.0,6,1,8,8,H,1,1,8,8
2020-21,2020-11-03,Group stage,Atalanta,Liverpool,11,42,2.090909090909091,1.8181818181818181,2.0952380952380953,1.1666666666666667,0.45454545454545453,0.5238095238095238,0.3333333333333333,0.4090909090909091,10,9,7,7,A,1,1,7,7
2020-21,2020-11-03,Group stage,Loko Moscow,Atlético Madrid,14,73,0.7857142857142857,1.9285714285714286,1.4383561643835616,0.821917808219178,0.14285714285714285,0.547945205479452,0.14285714285714285,0.34210526315789475,1,9,7,7,D,1,1,7,7
2020-21,2020-11-03,Group stage,Manchester City,Olympiacos,79,46,2.0,1.3164556962025316,1.2608695652173914,1.7608695652173914,0.5063291139240507,0.391304347826087,0.55,0.21739130434782608,12,6,7,7,H,1,1,7,7
2020-21,2020-11-03,Group stage,Midtjylland,Ajax,2,50,0.0,3.0,1.38,1.44,0.0,0.34,0.0,0.32,0,5,7,7,A,1,1,7,7
2020-21,2020-11-03,Group stage,Porto,Marseille,64,26,1.609375,1.234375,1.0384615384615385,1.2692307692307692,0.46875,0.3076923076923077,0.625,0.3076923076923077,6,0,7,7,H,1,1,7,7
2020-21,2020-11-03,Group stage,RB Salzburg,Bayern Munich,8,113,2.5,2.25,2.4867256637168142,0.9823008849557522,0.25,0.6902654867256637,0.25,0.5862068965517241,5,15,7,7,A,1,1,7,7
2020-21,2020-11-03,Group stage,Real Madrid,Inter,118,32,2.3983050847457625,1.0084745762711864,1.4375,1.5,0.6610169491525424,0.375,0.7333333333333333,0.3125,4,5,7,7,H,1,1,7,7
2020-21,2020-11-03,Group stage,Shakhtar D.,Gladbach,66,14,1.4848484848484849,1.6363636363636365,1.2142857142857142,2.0,0.36363636363636365,0.14285714285714285,0.3939393939393939,0.14285714285714285,6,4,7,7,A,1,1,7,7
2020-21,2020-11-04,Group stage,Barcelona,Dynamo Kyiv,113,22,2.1946902654867255,0.9380530973451328,1.1363636363636365,1.2272727272727273,0.6460176991150443,0.22727272727272727,0.8070175438596491,0.18181818181818182,10,5,7,7,H,1,1,7,7
2020-21,2020-11-04,Group stage,Başakşehir,Manchester Utd,2,63,0.0,2.0,1.507936507936508,0.9047619047619048,0.0,0.5238095238095238,0.0,0.46875,0,9,7,7,H,1,1,7,7
2020-21,2020-11-04,Group stage,Chelsea,Rennes,75,2,1.9333333333333333,1.0666666666666667,0.5,1.0,0.49333333333333335,0.0,0.5945945945945946,0.0,7,1,7,7,H,1,1,7,7
2020-21,2020-11-04,Group stage,Club Brugge,Dortmund,20,71,0.75,1.65,1.704225352112676,1.3661971830985915,0.1,0.4507042253521127,0.0,0.3142857142857143,5,9,7,7,A,1,1,7,7
2020-21,2020-11-04,Group stage,Ferencváros,Juventus,2,80,1.5,3.5,1.4875,0.9,0.0,0.525,0.0,0.46153846153846156,1,9,7,7,A,1,1,7,7
2020-21,2020-11-04,Group stage,RB Leipzig,Paris SG,18,77,1.5555555555555556,1.5555555555555556,2.207792207792208,1.0389610389610389,0.5,0.5844155844155844,0.5,0.5384615384615384,9,9,7,7,H,1,1,7,7
2020-21,2020-11-04,Group stage,Sevilla,Krasnodar,26,2,1.2692307692307692,1.2307692307692308,0.5,2.5,0.38461538461538464,0.0,0.6153846153846154,0.0,8,1,7,7,H,1,1,7,7
2020-21,2020-11-04,Group stage,Zenit,Lazio,44,2,1.1590909090909092,1.3636363636363635,2.0,1.0,0.36363636363636365,0.5,0.45454545454545453,0.0,3,4,7,7,D,1,1,7,7
2020-21,2020-11-24,Group stage,Dortmund,Club Brugge,72,21,1.7222222222222223,1.3472222222222223,0.7142857142857143,1.7142857142857142,0.4583333333333333,0.09523809523809523,0.5833333333333334,0.2,9,5,20,20,H,1,1,20,20
2020-21,2020-11-24,Group stage,Dynamo Kyiv,Barcelona,23,114,1.1304347826086956,1.2608695652173914,2.192982456140351,0.9385964912280702,0.21739130434782608,0.6491228070175439,0.2727272727272727,0.48214285714285715,5,12,20,20,A,1,1,20,20
2020-21,2020-11-24,Group stage,Juventus,Ferencváros,81,3,1.5185185185185186,0.9012345679012346,1.3333333333333333,3.6666666666666665,0.5308641975308642,0.0,0.5853658536585366,0.0,9,1,20,20,H,1,1,20,20
2020-21,2020-11-24,Group stage,Krasnodar,Sevilla,3,27,1.0,2.6666666666666665,1.3333333333333333,1.2592592592592593,0.0,0.4074074074074074,0.0,0.15384615384615385,1,8,20,20,A,1,1,20,20
2020-21,2020-11-24,Group stage,Lazio,Zenit,3,45,1.6666666666666667,1.0,1.1555555555555554,1.3555555555555556,0.3333333333333333,0.35555555555555557,1.0,0.2727272727272727,5,4,20,20,H,1,1,20,20
2020-21,2020-11-24,Group stage,Manchester Utd,Başakşehir,64,3,1.5,0.921875,0.6666666666666666,1.6666666666666667,0.515625,0.3333333333333333,0.5806451612903226,0.0,6,3,20,20,H,1,1,20,20
